occasion	0.39319846	1.7161684	-1.0996646	-0.94258815	0.021537352	1.7962297	-0.53845537	-0.37199268	0.2411203	0.73663694	0.16134103	-0.48493785	0.66174823	-1.4995615	0.11451188	-0.5737585	0.0725885	-0.85279006	0.83869	0.92733634	0.78789014	-1.2485563	0.14688802	-0.103165716	0.5938539	0.3143977	-0.31832072	-0.7220455	-0.7462729	-0.7865085	-0.753235	-2.4313593	0.9105507	-0.522103	-1.2183516	0.039196663	-0.4740095	0.94732714	0.69852823	0.54304826	1.6633008	0.69713205	-1.4248371	-0.7010774	0.37676787	1.7728819	1.3150822	0.98236394	-1.1496252	-1.072081
operating expense	1.4256576	2.5463254	0.4632495	0.079777345	0.29783565	-0.7663316	-0.36838216	-1.0533553	-0.09966773	-1.9852171	-1.070029	1.8701925	-0.57376075	0.5342646	0.36850446	2.0281086	-0.6332467	-0.46941203	-1.2201357	-1.5328859	0.6861346	1.5453044	-1.3644812	0.31074286	-0.43834096	1.2313107	0.30262485	-0.15569383	-0.71479213	1.4597752	-1.4553579	-0.8183785	0.2208323	-0.09964219	-2.2919297	0.1872729	-0.31076783	1.2371715	-0.37324783	0.9374977	-1.3619572	0.17948723	0.50224954	0.29851007	0.5420773	0.078872025	0.74434376	0.5546644	-1.513077	0.29848883
specie	0.34363952	-0.2831553	-1.0717645	-1.4513667	-1.3827587	-0.1429228	-0.85420233	-0.1602535	-0.6032602	0.36720347	0.55403703	0.8225511	1.1706858	-0.8322573	0.17937814	1.4736224	-1.103005	1.0136366	0.17199384	-0.6720735	0.2883888	0.20663533	-0.5771894	1.3024325	1.5232704	-0.30583873	-1.934192	-0.19499953	-0.59515	-0.8568983	0.5242858	-1.1089636	-0.6621679	0.50372314	1.0690514	0.04798848	-0.25889033	-0.93385625	0.839687	0.064283006	0.062211365	-0.8637637	-0.20147051	0.96404314	-0.06147319	-0.3771289	0.035520766	0.3979404	0.3548679	1.7277756
movement	0.5528989	0.85065395	-0.39871222	-0.6670774	-1.6395253	0.6800052	1.0643855	0.16431767	0.9932741	-0.30432066	-0.41856232	-0.097379774	-0.6320296	-0.587047	-1.3511429	0.49126253	1.4559231	0.9719702	-0.43142185	-1.8594425	1.5515066	-0.2056541	1.1834891	0.8767529	-1.6277894	-0.30682617	-0.89478093	0.23401484	1.9149294	-2.1343336	0.7734908	-1.1780499	0.43186128	1.4083083	0.55806524	2.098757	-0.54295206	0.48706332	0.26532984	-0.89239883	-0.057455562	-0.02269809	-0.16612272	0.9067653	1.005095	-0.7647772	-0.42293164	0.98684204	0.46122292	-1.1043392
science	0.5674883	0.7690889	0.49466023	-0.6198634	-1.2796559	1.051287	-0.09796752	0.89441085	-1.2026316	0.9887887	0.99246657	-0.63651866	-0.58795375	0.32510906	-0.44484392	0.35318545	-1.0073057	-0.1860535	0.24366377	0.45394698	-0.46114492	-1.5219746	0.9316968	2.1325984	0.90316105	-0.89126897	0.04838718	0.43641257	-0.13482362	-0.8749516	-0.39340204	0.9606762	1.2319576	-0.85392034	0.15394697	-0.9564657	0.0816766	-0.550607	0.32291347	0.22135633	-0.4671394	-1.6128558	0.71648574	0.09308848	2.4459214	-0.60629505	2.1319933	0.23446988	-2.3098512	2.1948597
website	0.007376464	0.16611256	-0.5600238	-0.005792469	-0.20069218	0.3318337	-0.064903125	0.7226092	0.51897144	-2.4043927	-0.83378667	-0.50915617	0.23332082	-0.07604445	1.3659387	-1.1964501	0.7537452	1.9204373	0.9939914	1.5454289	-1.3077867	-0.38150424	-0.08402303	1.5275083	-0.82479715	-0.27067712	0.13544571	-0.8714626	1.0542425	0.11803525	0.88629687	1.5190209	0.066996396	0.65853816	-1.7236533	1.3216013	-0.4142051	0.15010317	-0.5276507	1.1318576	0.7843981	0.3880139	1.409309	-1.2334001	1.9910345	0.55441016	1.067394	-1.0144688	-1.6420907	-0.44954142
ongoing cost	-0.79576254	-0.69795424	-0.2692688	-0.7912525	0.6105837	0.8050791	-1.4202849	-0.63288003	-1.8953674	0.7036085	-0.5498766	-3.2919765	-1.2232137	0.021443082	1.3789546	-1.2563809	-0.2774496	0.63047224	-1.3720438	-0.42001185	-0.90330684	-0.36386988	-1.0584265	-0.51732653	0.7050678	-0.3731062	-1.6832765	0.14916624	-1.241611	0.7297642	0.2693312	0.650028	-0.18100587	-0.87720996	-2.2178264	-0.8522523	-1.5935088	-1.9292568	0.35774547	-0.14562638	-1.2581766	1.0914634	1.486943	0.41949475	-0.054456256	0.33120027	0.08542427	-0.5707516	0.5317831	-1.2110596
vertical	-0.56647545	1.4694747	0.92598706	0.37357745	-0.25096756	-1.4232445	0.09444468	1.7618786	-1.066544	1.366765	0.25666812	-0.8153993	0.079757124	-1.1769754	-0.50749886	0.83088917	-0.041061908	-0.6215042	0.23521443	-1.1835464	0.39864215	0.71079296	1.3505118	-0.12254562	-0.039697643	-0.6304862	2.2714608	-0.29089898	0.15309529	-1.7701782	0.69538695	0.9221779	-0.09578892	-0.07165295	-0.5445282	-1.3619542	-0.3762056	1.3899745	1.1645908	0.9847797	-1.0087415	1.0635787	-2.4790652	0.9020678	0.8408964	0.51145405	-0.7083572	0.2120409	0.96960044	1.4430252
key product	-0.585732	-0.23560867	0.3656227	0.6279103	0.14155145	-0.61997324	0.27243328	-0.74207056	-0.121695675	-0.73577493	2.0004535	-1.8571326	1.365123	-1.6016227	-0.86997885	0.23079918	-0.47394744	-0.67663515	2.005369	-0.5070208	-1.9627585	0.82503223	0.04285104	-1.5262055	0.079712294	-0.47981247	1.1098835	1.0321962	-0.9082795	-0.3299182	0.19572307	-0.23848297	0.54446965	0.23260382	0.179615	-0.8811627	-1.7395334	-1.5445709	0.63682157	-0.14118163	1.175811	-0.2662724	-0.78870285	0.97506547	-1.2868737	1.1284927	1.6708649	2.4770677	0.8987545	1.7698222
topical issue	1.7021996	1.1340672	-0.75755537	0.6087906	-0.023004664	-0.6493455	-0.10013968	0.08060453	1.1752276	1.1718328	-1.3484243	0.13835502	0.07109776	0.07157042	-0.6311228	-1.6113659	-0.4581925	0.34706286	0.21891356	-1.7019753	0.6295295	1.9038633	0.59411454	0.16018718	-1.9811087	0.63306487	0.58025587	2.0214653	0.21175662	0.07770547	-0.5638129	-1.6205808	-0.9283483	-0.018545743	0.37318635	0.45640376	0.5607696	1.3741343	0.5929586	-1.6151999	-0.79244107	1.3431284	0.13743255	-0.74603516	-0.8190472	-0.5832826	1.4066968	1.4955207	0.014989391	1.0722034
