lcd	1.0330068	-1.3055024	-0.42913228	-1.9988277	-1.3132552	-1.5440279	-0.11318003	0.57754254	-1.1924144	0.24927276	-0.20725581	1.0100049	-0.089242995	3.0556245	0.030920278	1.0474223	-0.06336444	-0.05510727	-1.0721983	1.3261651	-1.4840608	1.289406	-0.19319062	0.089405775	0.56762797	1.3100586	-0.42612457	-1.7901214	-1.6611279	-0.16261342	0.15013221	1.0495336	0.79136354	1.5578686	-0.42525947	-1.0587182	1.5231582	-1.3493761	0.6796586	-0.56118613	-2.2948654	-0.39714098	-1.1036165	1.3966289	0.0785809	0.8296609	0.6132969	-0.23366067	0.1391924	-0.9067949
terminology	0.48022872	-0.50115496	1.949338	2.162256	2.1855073	-0.14854708	-2.9392998	-0.2784779	-0.96990687	1.2544037	-0.82370776	-0.13335997	-0.27693176	-0.045016497	-0.063528754	-1.5934088	-0.9359986	0.17898226	1.1221169	1.0032343	0.4025548	-0.060372956	0.54708064	-1.6474543	0.6577427	-0.011920154	-0.33499312	-0.34299046	0.73620313	-1.0743645	0.32962745	-0.9932564	1.419352	0.35269505	-0.07588847	1.8349946	2.0226855	-1.9583106	0.6810851	0.58900076	-0.5728725	0.5665017	-0.6547574	0.6094005	-0.44751	0.023075977	0.29951555	-0.05947324	-0.87510395	-0.36170828
repossession	0.5767244	1.989322	-0.3220893	-0.034896977	-0.047878727	-1.4263415	-0.062486067	-1.1101209	0.81427205	0.76574266	-0.33400506	-1.0644721	0.24976458	2.3604856	-0.7474967	1.2732996	-0.041639335	1.0017782	1.3328991	-0.4405872	-0.37618265	-1.4340398	0.0899926	-0.6601575	0.47022814	-1.63105	1.0324733	-1.4438552	-0.22933312	0.4917897	-0.5040722	-2.7368112	-1.9736631	-1.2008965	-0.78024155	-0.32225242	-0.44432113	0.4116626	-0.61969054	0.5724003	-0.5849304	-0.9544934	-0.95071745	0.09423546	-0.8441986	0.122902535	-0.5613321	-1.7749118	-0.38018966	1.2394714
altitude	1.069525	-0.057797704	-0.03845141	1.8648493	0.69986635	0.12157898	0.32702962	0.41907993	1.3769964	-0.109649494	-1.5693575	-0.41861346	0.781553	-1.8038961	-0.97588676	-0.73283035	1.0802149	-1.8458443	1.4447857	-0.2852725	1.022776	0.105329365	-1.8156713	-0.066951185	-1.0681231	0.5735414	-0.23988795	1.3718305	0.50225514	-1.8557904	0.8639633	-0.8285051	0.189775	-0.63987035	0.21854818	-0.37406924	0.028863031	1.1104101	1.5870433	-0.24208026	-0.51252085	0.05541781	-0.20383945	0.19571477	-0.31313273	0.7729643	-0.29841185	2.873978	-0.5296053	-3.0782394
solar power	-1.2387348	0.79430634	0.5343827	0.6312305	-0.0667321	1.5437816	0.017671393	0.2119937	0.93381315	-0.045877397	-0.38853234	1.4635663	-0.9915017	-0.6667439	2.4533691	-2.4241357	0.23704636	-0.66350853	0.57582706	0.15556881	1.4697477	-0.89493716	-0.89620614	-1.340281	-0.3988134	0.04105451	0.10241181	-0.020845091	0.8708477	-0.71065253	0.74060243	-1.2609608	0.37340862	-0.24100742	-1.7956206	-0.2944686	0.20424226	-0.48196146	-0.014732217	-0.4561934	-0.5223341	1.4992555	-0.81048024	-0.89172745	-0.33044595	-0.26508465	-2.3503337	-0.10426069	-1.6818142	0.7418169
mcafee	-0.13111264	0.14711535	1.9711844	-1.0991771	-1.0391029	-0.109193414	0.9042748	-0.5205543	-1.193166	-0.27264288	-0.0648548	1.0481002	0.95608765	1.3770103	0.9234595	0.55663925	-1.8232068	1.5536159	-0.45333982	0.34424457	-1.3083557	-0.2151778	0.20526126	0.33662412	-1.7804489	-1.6230248	-0.1803962	2.3091216	-1.4164718	0.30917978	-2.4637759	-1.003988	-1.3707374	0.030121041	0.71340024	0.842567	0.8647612	0.7868175	-0.01770758	-0.77747184	-0.4054894	1.1635997	0.031005438	0.25864896	0.4963536	1.8505749	-2.269182	-0.06115247	-1.2335821	0.81304926
copd	-0.4158294	0.34237126	0.4351995	-0.37969258	-2.389405	1.2418439	-0.43504876	-1.5514925	0.4950737	3.7162867	0.03803683	0.61357737	0.5094989	0.30111092	-2.120561	-0.38569954	0.64959514	-0.4716903	0.8140067	-0.002353914	-0.9332059	-0.9288032	1.2292328	-0.4041162	-0.6136113	0.14914747	-0.26351306	0.3997112	0.4865959	-0.5832573	-0.33835799	1.6551294	-1.2194163	0.08837175	-2.0544508	1.0788714	-0.21808207	-0.5129729	-0.32565522	-1.586133	-0.6187216	1.1325259	-1.7710497	0.91618884	-0.7055032	0.9920635	0.5820907	1.0767463	1.0689856	0.8024262
website	0.3256287	-1.4572586	-0.39741093	-0.02168026	-0.62554836	0.087693825	1.0382216	0.4661303	0.32945433	2.2702787	-2.320952	1.6077427	-0.3602097	0.5255885	-1.5657756	1.0836285	-1.2853479	1.7230773	1.4935044	-1.563977	0.010631548	-0.0099935755	-0.15730153	0.61451757	-0.40533736	-0.37921357	-1.3949387	-0.57571757	1.1352012	-2.0243156	-0.6481348	0.032147847	0.34223565	-0.033623375	0.23682213	0.5726024	-0.6091752	1.1129289	0.40981996	-0.6571495	1.0298067	-1.290334	-0.34772083	0.193785	0.013588112	-0.10732761	0.9630252	-0.47993845	0.62404686	1.2147535
timeout	-0.77203685	0.109122634	0.7294868	0.76265764	-0.3808493	-0.025697967	1.6034923	1.0306906	0.8727979	0.12018694	0.09408173	-0.4034687	-1.0888711	-0.08693582	-0.8376233	2.4686658	-0.7138907	-0.51966554	-0.36065045	1.2300377	-1.4953331	0.69736654	1.9361554	0.5639337	-0.10833822	-1.4700935	-1.6792107	0.2346235	1.1558962	-1.7072	-0.77476597	0.65071994	0.5566073	0.76457536	0.99882597	-1.2905703	0.50499773	-2.13054	0.6643456	-1.1801227	-1.86623	-0.5493513	0.8369444	1.0616667	0.27791107	-1.3731737	0.9106932	0.41452685	-2.5602357	-0.65142626
psychosis	-1.7096696	-1.1065608	-0.12804107	-1.2418221	-0.46672148	-1.5118316	-0.111642264	-0.6268484	0.27855635	0.86395174	0.00804477	-0.49626902	0.888705	-1.2846376	0.79990983	-1.2476401	0.1402721	-1.5957137	-0.18525943	-0.24030294	0.55507624	0.4912848	-1.2897209	-0.030483304	-0.55069673	-0.8426396	0.5021873	-1.7809677	2.7738476	0.757583	-0.35660937	0.5889333	-0.53788096	1.6434768	0.04794476	-1.6643327	-1.8186681	-0.24021433	0.3153465	-0.871855	0.45171356	0.49625796	-0.6863707	1.989624	-0.5480998	0.78577334	-0.7862882	0.34694356	0.44120505	1.1465126
hp	-0.14946514	-1.335879	-0.42083845	-2.2125807	-0.21666323	0.64878255	0.06596068	-1.4424479	1.644369	0.31635737	-0.41582915	1.5090554	-0.11402283	-0.30778262	0.50004256	-0.51574963	-0.22431834	0.82029027	-1.2850078	-0.26295716	-0.6637308	-0.12631296	0.020854032	2.168999	1.7306166	-0.7672976	1.8009276	0.13973592	-0.033270903	1.1781294	-0.47451073	0.8254457	-0.9335646	1.668246	0.99205863	0.97744673	0.05724255	0.1687342	0.15543711	0.67733824	-1.2425373	-2.249663	-1.657944	-0.5690699	-0.7100614	1.877059	0.677614	-0.38376233	-0.9111977	-1.0046482
public transportation	-0.120314084	-0.78051454	1.6677613	1.9234067	0.28245828	0.17183875	-0.3437114	1.1098306	-0.3640025	0.8746691	1.5812758	1.2652159	-0.70436454	-0.3769144	1.7044175	-1.6864867	-0.4714763	-0.31697208	-0.15637507	0.16778344	0.61100113	1.1480534	0.40320536	-0.7536135	0.40073887	0.6386887	0.9604137	0.34560052	-0.025700452	0.07851919	0.42565376	-0.18827079	0.1554834	-0.485917	0.69200826	-1.1201664	-0.73923016	1.2340535	-1.8537574	-0.19007808	0.14215498	-0.396971	0.5250389	-1.5053356	-0.7223714	-0.9636184	1.6640393	-2.1010578	-0.6593552	-0.24914567
adverse weather condition	0.14980234	0.7300897	-1.9274044	-1.3725525	0.06800126	0.3939236	1.2015514	-0.027461082	1.5301616	1.1674416	-1.3373446	-0.8249245	1.2033199	0.5669406	0.57835424	1.223251	-1.5273092	-0.6298344	2.1861749	-1.0926732	-0.17959237	-0.078613736	0.53471875	-0.733494	1.3216887	-0.8978354	-0.45559353	-1.2410282	0.79111534	0.01284403	0.18071932	1.3474718	0.28479394	0.12077651	-0.24502341	-0.79780513	-0.75168175	-2.0668623	-0.8225407	0.24567388	0.6453021	0.11679789	0.115406044	1.1249092	-0.75749964	0.57063395	1.9509231	1.1622365	2.312501	0.41840416
intersection	-2.071633	-0.34288096	0.12054949	0.37890175	-0.18050474	-0.0705406	-2.414161	-1.350697	0.20253871	0.25757223	-0.76876605	-0.641676	-0.39439765	1.7082283	1.4526513	0.6539432	0.12578656	-0.112327434	1.010855	-0.053569026	-0.6735501	1.1486481	-0.8573467	-0.53233457	2.0820785	1.1566554	0.57856303	-0.32264608	-0.024881091	-0.661581	0.9449893	0.29708207	0.69235826	1.9501615	0.38804457	-0.7658098	-0.5023252	0.7143739	0.40742284	1.8185632	0.2224546	0.108883806	0.82440937	-0.96823025	-0.24901326	0.029304562	-0.42065465	1.4422312	0.35851684	-2.3974314
imagery	0.48860234	-0.3670186	1.7014239	0.25771448	-1.1470462	-1.8592843	-0.15677072	-0.2009873	-1.1485634	0.45143944	0.86385643	-0.3666252	-1.8394858	0.15417641	0.26930937	-0.051821567	-0.37169474	-1.4226327	0.8617258	-1.3136024	0.4773023	-1.3608385	0.5606381	0.24802665	-1.3618875	-0.612058	-0.74485946	0.5053008	0.060805038	-0.67578614	1.2584138	-0.81590134	-0.24132238	-0.16280371	-1.6740999	0.19256152	1.0374838	1.6325219	-1.2250894	-0.29120764	0.38618064	-1.4348335	-0.11558927	1.1636667	-0.8011739	1.0587232	-0.22200587	-0.72862446	-1.5174242	-1.7249285
honey	-0.0013289172	1.4555447	-0.034980603	-0.4834859	-1.2751213	0.24835993	1.3266056	-1.9559805	-1.3915229	1.0542221	0.2556309	0.310028	-0.34828237	1.6403562	-0.09670689	-0.5921199	0.09980055	0.162544	-0.053990513	0.037831917	0.5732394	1.171866	0.13500403	-0.45563376	0.6632652	1.7372457	-1.278673	0.64469165	0.045772582	-0.044066638	0.305184	-0.75086784	-1.6936228	1.3378211	0.015348198	0.9814999	-1.5071375	0.7864793	1.1813855	0.11877411	-0.304262	-0.23910323	-1.81893	0.25388944	0.6660673	-1.4348575	0.59176713	-0.12690437	2.250971	-0.9417587
calendar	1.954032	-0.72128487	0.7506738	0.10855347	1.2850081	0.90140307	-0.09943908	1.3372221	2.097319	-0.2689896	0.22617325	0.27440777	0.22378823	0.21086705	-0.34068868	-1.996397	-0.18138725	-0.07023689	0.17988208	0.35686693	-0.91173595	-3.2426665	0.56450236	-0.115706526	-0.2290078	-0.6708597	-0.20611034	2.126081	0.29804322	0.25171208	-0.22650862	2.1136847	0.59009403	-2.6013334	-0.18515737	0.18837664	1.3257324	-0.63082916	-0.3528799	-0.45052943	-1.1733383	1.2984111	0.62588507	-0.9211752	1.1894492	-2.1387818	-1.0605011	-0.7953375	0.22533068	0.6477999
